filename	sentence	link
P072224509-CC.superconductors.tei.xml	In these experiments we studied relative effects measured on the same sample in the same pressure cell.	0
P072224509-CC.superconductors.tei.xml	The main systematic error of these measurements comes from misalignments of the experimental setup occurring when the cell is removed from the SQUID magnetometer, to change the pressure, and put back again.	0
P072224509-CC.superconductors.tei.xml	This procedure was checked with a set of measurements at constant pressure.	0
P072224509-CC.superconductors.tei.xml	The systematic scattering of the magnetization data is about 0.3%, giving a relative error in λ −2 (T ) of about 3%.	0
P072224509-CC.superconductors.tei.xml	The reducing of the grain size with pressure was taken into account in λ(T ) calculation [Eq. (4)], by using the bulk modulus reported above.	0
P072224509-CC.superconductors.tei.xml	The linear fit yields λ −2 (0) = 48.4(7)+ 0.29p implying that λ −2 increases under pressure with d ln λ −2 (0)/dp = 0.60(23)%/kbar [see ].	0
P072224509-CC.superconductors.tei.xml	To analyze the observed effect we used a procedure similar to that one described by Di Castro et al. .	0
P072224509-CC.superconductors.tei.xml	There, it was suggested that λ −2 increases under pressure because of two reasons: (i) band structure effects and (ii) renormalization of the electron-phonon coupling .	0
P072224509-CC.superconductors.tei.xml	Under the assumption of ellipsoidal or cylindrical Fermi surface the first one can be obtained as d ln λ −2 (0) dp Here we used the fact that the pressure dependence of the electronic matrix element I 2 entering the Hopfeld parameter η can usually be neglected .	0
P072224509-CC.superconductors.tei.xml	Hence, by setting d ln η/d ln V ≃ −1, and B = 2490 kbar (see above) we obtain d ln λ −2 (0)/dp = 0.05%/kbar.	0
P072224509-CC.superconductors.tei.xml	The electron-phonon renormalized penetration depth	0
P072224509-CC.superconductors.tei.xml	Pressure dependences of λ −2 (0) (a) and 2∆0/kB Tc (b).	0
P072224509-CC.superconductors.tei.xml	The solid lines are fits with parameters shown in figures.	0
P072224509-CC.superconductors.tei.xml	reduces to λ * −2 (0) = λ −2 (0)/(1 + λ el−ph ) , where λ(0) is the bare quantity we have considered before.	0
P072224509-CC.superconductors.tei.xml	We have then:	0
P072224509-CC.superconductors.tei.xml	d ln λ * −2 (0) dp = − λ el−ph 1 + λ el−ph d ln λ el−ph dp .	0
P072224509-CC.superconductors.tei.xml	By substituting λ el−ph ≃ 0.67 and d ln λ el−ph /dp ≃ −0.2%/kbar obtained above we get d ln λ * −2 (0)/dp ≃ 0.08%/kbar .	0
P072224509-CC.superconductors.tei.xml	Thus the total pressure shift of λ −2 (0) expected assuming conventional (adiabatic) coupling of the charge carriers to the lattice in ZrB 12 is of the order of 0.13%/kbar.	0
P072224509-CC.superconductors.tei.xml	This value is more than three times smaller than the experimentally observed one 0.60(22)%/kbar.	0
P072224509-CC.superconductors.tei.xml	This implies that in addition to band structure effects and renormalization of the electron-phonon coupling there are other effects responsible for the increasing of λ −2 (0) under pressure.	0
P072224509-CC.superconductors.tei.xml	Bearing in mind that λ measurements have been performed in a Meissner state, the observed dependence of λ on p can be explained assuming that in ZrB 12 close to the surface the coupling of the charge carriers to the lattice has a nonadiabatic character.	0
P072224509-CC.superconductors.tei.xml	Note that similar effect have been observed in YBa 2 Cu 4 O 8 that appears to be a highly nonadiabtic superconductor .	0
P072224509-CC.superconductors.tei.xml	The results on the zero temperature superconducting gap ∆ 0 are summarized in , where the ratio 2∆ 0 /k B T c is plotted as a function of the pressure p. ∆ 0 and T c were obtained from the fit of λ −2 (T, p) data by using Eq. (5).	0
P072224509-CC.superconductors.tei.xml	The solid line represents a fit by the relation 2∆ 0 /k B T c = const to the data.	0
P072224509-CC.superconductors.tei.xml	Bearing in mind that T c scales linearly with pressure (see ) the constant ratio can be understood in the frame of the BCS theory, which predicts 2∆ 0 /k B T c = 3.52.	0
P072224509-CC.superconductors.tei.xml	In the present study this ratio was found to be pressure independent within experimental errors, with mean value 4.79(1).	0
P072224509-CC.superconductors.tei.xml	In conclusion, we performed magnetization measurements in ZrB 12 under hydrostatic pressure.	0
P072224509-CC.superconductors.tei.xml	A negative pressure effect on T c with dT c /dp = −0.0225(3) K/kbar is observed.	0
P072224509-CC.superconductors.tei.xml	The electron-phonon coupling constant λ el−ph decreases with pressure with d ln λ el−ph /dp ≃ −0.20%/kbar.	0
P072224509-CC.superconductors.tei.xml	The magnetic field penetration depth λ measured in the Meissner state is largely determined by the surface characteristics.	0
P072224509-CC.superconductors.tei.xml	λ was found to increase with pressure, with the pressure effect coefficient d ln λ −2 (0)/dp = 0.60(23)%/kbar.	0
P072224509-CC.superconductors.tei.xml	This coefficient is much larger than that one estimated theoretically within the adiabatic approximation.	0
P072224509-CC.superconductors.tei.xml	This can be explained by considering that in ZrB 12, close to the surface, the coupling of the charge carriers to the lattice has a nonadiabatic character.	0
P072224509-CC.superconductors.tei.xml	The ratio 2∆ 0 /k B T c = 4.79(1) is found to be pressure independent and close to the strong coupling BCS value 4.8(1) reported in Refs. .	0
P072224509-CC.superconductors.tei.xml	The value of λ extrapolated to zero temperature and at p = 0 was estimated to be 140(30) nm.	0
P072224509-CC.superconductors.tei.xml	The authors are grateful to S. Strässle for help during manuscript preparation.	0
P072224509-CC.superconductors.tei.xml	This work was supported by the Swiss National Science Foundation and by the NCCR program Materials with Novel Electronic Properties (MaNEP) sponsored by the Swiss National Science Foundation.	0
P069174506-CC.superconductors.tei.xml	Thermodynamic properties of excess-oxygen-doped La 2 CuO 4.11 near a simultaneous transition to superconductivity and long-range magnetic order	0
P069174506-CC.superconductors.tei.xml	We have measured the specific heat and magnetization versus temperature in a single crystal sample of superconducting La2CuO4.11 and in a sample of the same material after removing the excess oxygen, in magnetic fields up to 15 T. Using the deoxygenated sample to subtract the phonon contribution, we find a broad peak in the specific heat, centered at 50 K. This excess specific heat is attributed to fluctuations of the Cu spins possibly enhanced by an interplay with the charge degrees of freedom, and appears to be independent of magnetic field, up to 15 T. Near the superconducting transition Tc(H=0)= 43 K, we find a sharp feature that is strongly suppressed when the magnetic field is applied parallel to the crystallographic c-axis.	1
P069174506-CC.superconductors.tei.xml	A model for 3D vortex fluctuations is used to scale magnetization measured at several magnetic fields.	0
P069174506-CC.superconductors.tei.xml	When the magnetic field is applied perpendicular to the c-axis, the only observed effect is a slight shift in the superconducting transition temperature.	0
P069174506-CC.superconductors.tei.xml	PACS numbers: 74.72.Dn, 74.40.+k, 75.30.Fv, 75.10.Jm, 75.50.Ee	0
P069174506-CC.superconductors.tei.xml	The high-temperature cuprate superconductors are created by doping of Mott insulating materials, such as La 2 CuO 4 , which show quasi-2D spin-1 2 antiferromagnetic (AFM) order.	0
P069174506-CC.superconductors.tei.xml	Neutron scattering experiments on La 2 CuO 4 have shown instantaneous spin correlations in the copper-oxygen planes that persist to very high temperature because of the very strong in-plane exchange constant J. 1 Although the 3D AFM order, resulting from weak interplane coupling, is destroyed by doping of La 2 CuO 4, the in-plane dynamic correlations survive throughout the underdoped and superconducting portion of the phase diagram.	0
P069174506-CC.superconductors.tei.xml	Therefore, the interplay between the spin degrees of freedom and superconductivity is an important part of the current research on high-T c superconductors.	0
P069174506-CC.superconductors.tei.xml	Particulary interesting is the coexistence of static incommensurate spin density wave (SDW) order with superconductivity in several cuprates (for recent reviews, see Refs.	0
P069174506-CC.superconductors.tei.xml	2,3).	0
P069174506-CC.superconductors.tei.xml	Static SDW's have been observed first in La 2−x−y Nd y Sr x CuO 4 4 and later in La 2−x Sr x CuO 4 , for x near 1 8 , 5 and La 2 CuO 4+y .	0
P069174506-CC.superconductors.tei.xml	Oxygen-doped La 2 CuO 4+y is most interesting in this respect not only because it has the highest T c = 43 K of entire doped La 2 CuO 4 family of superconductors, but also because the transition to the superconductivity and the in-plane static longrange magnetic order coincide.	1
P069174506-CC.superconductors.tei.xml	According to neutron scattering and muon-spin rotation experiments, there is a well-defined phase transition to the magneticallyordered state at T m = T c .	0
P069174506-CC.superconductors.tei.xml	This magnetic order is 2dimensional with the out-of-plane correlation length of order 3 Cu-O planes.	0
P069174506-CC.superconductors.tei.xml	Above T m , in the paramagnetic phase, there is evidence for long-coherence-length, lowenergy spin fluctuations.	0
P069174506-CC.superconductors.tei.xml	By applying a magnetic field, which suppresses the superconducting order parameter, the magnetic order parameter grows.	0
P069174506-CC.superconductors.tei.xml	This indicates that there is a competition between the magnetic order and superconductivity, in spite of the close proximity of T m and T c.	0
P069174506-CC.superconductors.tei.xml	To learn more about the superconductivity and magnetism, we have measured the specific heat, in fields up to 15 T, and the magnetization, in fields up to 7 T, for La 2 CuO 4.	0
P069174506-CC.superconductors.tei.xml	We have removed the excess oxygen from a piece of a similar oxygen-doped single crystal and have used its specific heat to estimate the phonon contribution.	0
P069174506-CC.superconductors.tei.xml	Subtraction of the latter reveals a broad peak near 50 K in the specific heat, which is insensitive to magnetic field and which we associate with spin fluctuations, enhanced by the involvement of charge degrees of freedom.	0
P069174506-CC.superconductors.tei.xml	In addition, there is narrow peak near the superconducting transition.	0
P069174506-CC.superconductors.tei.xml	The height and width of the latter peak, as well as its suppression by the magnetic field, is consistent with results for a Sr-doped La 2−x Sr x CuO 4+y superconductor of similar hole density.	0
P069174506-CC.superconductors.tei.xml	Analysis of the magnetization indicates strong 3D vortex fluctuations when the field is applied parallel to the c-axis of the sample.	0
P069174506-CC.superconductors.tei.xml	niques (sec. II A) and the sample preparation and characterization (sec. II B).	0
P069174506-CC.superconductors.tei.xml	In sec. III we present the results for specific heat (sec. III A) and magnetization (sec III B) measurements.	0
P069174506-CC.superconductors.tei.xml	In sec IV we discuss the implication of our results, and a summary is presented in sec. V.	0
P069174506-CC.superconductors.tei.xml	The specific heat measurements were made with a thin Silicon Nitride (SiN) membrane microcalorimeter in fields applied parallel and perpendicular to the c-axis by means of a superconducting magnet up to 15 T. The SiN membrane microcalorimeters consist in a Silicon frame of 11×11 mm 2 with a 5×5 mm 2 SiN membrane, 1 µm thick.	0
P069174506-CC.superconductors.tei.xml	On the front side of the membrane there are a platinum resistor that works as a heater, and three different thermometers (one platinum resistor for high temperatures and two NbSi composite resistors for low temperatures).	0
P069174506-CC.superconductors.tei.xml	On the back side of the membrane, a gold conduction layer is deposited in order to thermalize the thermometers and heater, and the sample is attached on it with a thermally conductive compound.	0
P069174506-CC.superconductors.tei.xml	These microcalorimeters have very low heat capacity addenda, allowing measurements of small samples (in the submiligram range), thin films 11 or small changes in specific heat of bulk samples when a small addenda is needed.	0
P069174506-CC.superconductors.tei.xml	Recent measurements 12 have proved that in these devices neither the membrane thermoconductance nor the addenda change significantly with fields up to 8 T, whereas our measurements show no change up to 15 T. The film thermometers on the membrane were calibrated in temperature and magnetic field against a factory-calibrated Cernox thermometer.	0
P069174506-CC.superconductors.tei.xml	The method used to measure specific heat is the thermal relaxation time technique.	0
P069174506-CC.superconductors.tei.xml	Magnetization measurements were performed in a commercial 7 T Quantum Design SQUID magnetometer, using a scan length of 4 cm (longitudinal magnetization), with fields applied parallel and perpendicular to the c-axis.	0
P069174506-CC.superconductors.tei.xml	Single crystals of La 2 CuO 4 have been grown by the travelling solvent floating zone technique and subsequently oxidized in an electrochemical cell, as described previously.	0
P069174506-CC.superconductors.tei.xml	Thermogravimetric analysis gives an oxygen excess of 0.11.	0
P069174506-CC.superconductors.tei.xml	6,We study a 3.06 mg piece of a single crystal of La 2 CuO 4.11 of dimensions 0.6×0.6×1.4 mm 3 , where the c-axis is along the longer dimension.	1
P069174506-CC.superconductors.tei.xml	This is a small piece of the sample used in previous neutron scattering experiments.	0
P069174506-CC.superconductors.tei.xml	The structure of La 2 CuO 4 is shown in the inset A of	0
P069174506-CC.superconductors.tei.xml	The spin-1 2 Cu 2+ ions order antiferromagnetically within the CuO 2 planes in the undoped material Magnetization vs. temperature at an applied field of 3 Oe.	0
P069174506-CC.superconductors.tei.xml	The onset of diamagnetic signal is at 43 K. The structure in the curve at lower temperatures probably indicates a small amount of remaining stage-6 phase.	0
P069174506-CC.superconductors.tei.xml	Inset A: Schematic structure of La2CuO4, showing the spins of the copper ions.	0
P069174506-CC.superconductors.tei.xml	Inset B: Magnetic moment vs. magnetic field at low fields (for T=5 K); the line is the result of a linear fit of the data.	0
P069174506-CC.superconductors.tei.xml	Both magnetization measurements were done after zero-field cooling.	0
P069174506-CC.superconductors.tei.xml	(as shown in the diagram).	0
P069174506-CC.superconductors.tei.xml	The c-axis is perpendicular to the Cu-O planes.	0
P069174506-CC.superconductors.tei.xml	In oxygen-doped La 2 CuO 4+y , the excess oxygen is intercalated between the Cu-O planes and forms a sine-density-wave, which is periodic along the c-axis.	1
P069174506-CC.superconductors.tei.xml	This behavior is called staging.	0
P069174506-CC.superconductors.tei.xml	14 Stage-n corresponds to a period of n Cu-O layers.	0
P069174506-CC.superconductors.tei.xml	The sample studied here is predominantly in the stage-4 phase, which has its superconducting transition at T c = 43 K. The onset of static long-range magnetic order coincides with the onset of superconductivity.	0
P069174506-CC.superconductors.tei.xml	Note that T c = 43 K is higher than that of optimally-doped La 2−x Sr x CuO 4 , which is possibly due to the absence of quenched disorder from a random distribution of Sr 2+ dopants.	1
P069174506-CC.superconductors.tei.xml	Previous neutron scattering experiments show no gap in the spin excitations in this sample.	0
P069174506-CC.superconductors.tei.xml	Our sample shows the onset of a diamagnetic signal at 43 K when measuring magnetization at an applied magnetic field of 3 Oe (see the main panel of ).	0
P069174506-CC.superconductors.tei.xml	The structure observed in the magnetization at around 32 K almost certainly comes from small inclusions of the stage-6 phase with T c = 32 K. We have estimated the superconducting volume at 5 K from the slope of the magnetic moment vs. field at low fields (inset B of ), corrected by a demagnetization factor of 3/2 for a sphere.	0
P069174506-CC.superconductors.tei.xml	The calculated volume is 0.45 mm 3 , close to the sample volume of 0.43 mm 3 , deduced from the sample mass.	0
P069174506-CC.superconductors.tei.xml	This indicates that the superconductivity is a bulk phenomenon and develops in the entire sample.	0
P069174506-CC.superconductors.tei.xml	To create the deoxygenated sample we place another 0.5 mg piece of an oxygen-doped crystal in an Ar flow at	0
P069174506-CC.superconductors.tei.xml	Panel A: Specific heat vs. Temperature at zero field for superconducting La2CuO4.11 and insulating La2CuO4.	1
P069174506-CC.superconductors.tei.xml	The arrow indicates the position of the SC transition in the first curve.	0
P069174506-CC.superconductors.tei.xml	Panel B: Specific heat divided by T above the background at fields of 0, 7 and 14 T applied parallel to the c-axis.	0
P069174506-CC.superconductors.tei.xml	The same background, linear in T, is subtracted from all 3 curves.	0
P069174506-CC.superconductors.tei.xml	The error bar shows the typical scattering of points, ±2 mJ/mol K 2 .	0
P069174506-CC.superconductors.tei.xml	500 o C for 2 hours.	0
P069174506-CC.superconductors.tei.xml	This procedure eliminates the excess oxygen and results in undoped La 2 CuO 4 material.	0
P069174506-CC.superconductors.tei.xml	We have used this sample to subtract the phonon background from the specific heat measurements, as discussed below.	0
P069174506-CC.superconductors.tei.xml	We note that the specific heat of the two samples agree very well at low temperatures without any adjustment.	0
P069174506-CC.superconductors.tei.xml	shows the specific heat data for the La 2 CuO 4.11 single crystal as well as for the deoxygenated crystal of La 2 CuO 4 , in zero field.	0
P069174506-CC.superconductors.tei.xml	The arrow indicates the anomaly at the superconducting transition for the former.	0
P069174506-CC.superconductors.tei.xml	In order to clarify the contribution from superconductivity, we have subtracted a background (C back ) linear in T between 30 and 60 K from the original specific heat data.	0
P069174506-CC.superconductors.tei.xml	The measurements have been made at fields of 0, 7 and 14 T applied parallel to the c-axis, and in we plot the quantity (C-C back )/T as a function of temperature.	0
P069174506-CC.superconductors.tei.xml	This is the method used perviously to elucidate the specific heat anomaly at the transition.	0
P069174506-CC.superconductors.tei.xml	The peak at 43 K at zero field, with full width at half-height of 5 K, corresponds to the onset of superconductivity.	0
P069174506-CC.superconductors.tei.xml	The	0
P069174506-CC.superconductors.tei.xml	Same as Fig. 2B, with fields up to 15 T applied in plane.	0
P069174506-CC.superconductors.tei.xml	The curves are displaced for clarity, and straight lines are added as guides to the eye.	0
P069174506-CC.superconductors.tei.xml	The dashed line shows the shift of the SC transition with field.	0
P069174506-CC.superconductors.tei.xml	height of the peak is 10 mJ/mole K 2 , which is only 2% of the total specific heat at 43 K. This peak height is consistent with other measurements of the specific heat in La 2 CuO 4.093 , 17 and in La 1.85 Sr 0.15 CuO 4 .	0
P069174506-CC.superconductors.tei.xml	When the field is applied parallel to the c-axis of the sample, the anomaly is suppressed, as demonstrated by the curves for 7 and 14 T. At these fields, the peak has broadened and there is no clear sign of an anomaly over the entire temperature range measured.	0
P069174506-CC.superconductors.tei.xml	In we show the specific heat data in fields applied perpendicular to the c-axis (in plane).	0
P069174506-CC.superconductors.tei.xml	We subtract, as before, a background linear in temperature between 30 and 60 K and divide by T. The curves are displaced for clarity.	0
P069174506-CC.superconductors.tei.xml	In this case the peak is present in all fields up to 15 T, with no change in height and a small shift towards lower temperatures with increasing fields (marked with a dashed line on the plot).	0
P069174506-CC.superconductors.tei.xml	The rate of change is 0.13 K/T.	0
P069174506-CC.superconductors.tei.xml	Although the origin of the sharp peak at zero field in and in fields applied perpendicular to the c-axis in is clearly identified with the superconducting transition, there is an extra contribution to the specific heat in the superconducting compound, evident from .	0
P069174506-CC.superconductors.tei.xml	The curve for the oxygenated sample departs from the deoxygenated one above 30 K. Subtracting the specific heat for the deoxygenated crystal, we obtain a plot of the excess of specific heat, shown in .	0
P069174506-CC.superconductors.tei.xml	The curves at the two fields match each other, except for the superconducting peak in the zero-field curve (indicated with an arrow).	0
P069174506-CC.superconductors.tei.xml	The inset of shows the entropy associated with the excess specific heat obtained by numerical integration.	0
P069174506-CC.superconductors.tei.xml	The entropy at 65 K is 0.93 J/mol K, roughly	0
P069174506-CC.superconductors.tei.xml	Specific heat for La2CuO4.11 with that of the deoxygenated sample subtracted, for zero field and for a 7 T field applied parallel to the c-axis.	0
P069174506-CC.superconductors.tei.xml	The superconducting transition is indicated with an arrow.	0
P069174506-CC.superconductors.tei.xml	The inset shows the entropy associated with the excess specific heat.	0
P069174506-CC.superconductors.tei.xml	20% of the entropy expected for one spin-1 2 per Cu ion (R ln (2S+1)= 5.76 J/mol K).	0
P069174506-CC.superconductors.tei.xml	Magnetization measurements have been performed on the same single crystal used in the heat capacity studies for both orientations of the magnetic field.	0
P069174506-CC.superconductors.tei.xml	shows the data in fields applied parallel (panel A) and perpendicular (panel B) to the c-axis.	0
P069174506-CC.superconductors.tei.xml	In the latter orientation, irreversible behavior is observed, and the zero field cooled (ZFC, lower curve) and field cooled (FC, upper curve) magnetization curves merge at the irreversibility temperature T irr , shown on the figure for H= 1 T. In the reversible region of the magnetization, curves at different fields are indistinguishable within the scatter of the points.	0
P069174506-CC.superconductors.tei.xml	This behavior is consistent with the specific heat results, which show only a slight displacement of the superconducting transition temperature with field.	0
P069174506-CC.superconductors.tei.xml	For the field applied parallel to the c-axis, panel A of shows the reversible region of the magnetization up to 7 T. Note that the scale of the magnetization axis is 10 times than that in panel B. We have expanded the region marked with a rectangle in .	0
P069174506-CC.superconductors.tei.xml	A clear crossing point is observed in curves up to 5 T (curves at 6 and 7 T are not plotted here).	0
P069174506-CC.superconductors.tei.xml	The characteristic temperature (T * = 42.5 K) and magnetization (M * = -0.023 emu/cm 3 ) of this crossing point are marked on the graph.	0
P069174506-CC.superconductors.tei.xml	The crossing point in the magnetization vs. temperature curves is a distinctive feature of vortex fluctuations.	0
P069174506-CC.superconductors.tei.xml	19,20,21,22,23,24,25,26Magnetization versus temperature curves for H parallel (panel A) and perpendicular (panel B) to the c-axis.	0
P069174506-CC.superconductors.tei.xml	FC indicates curves taken while field cooling and ZFC curves taken while zero-field cooling.	0
P069174506-CC.superconductors.tei.xml	Tirr is the irreversibility temperature (shown for H=1 T).	0
P069174506-CC.superconductors.tei.xml	The rectangle is expanded in .	0
P069174506-CC.superconductors.tei.xml	We first discuss the specific heat results.	0
P069174506-CC.superconductors.tei.xml	One of the features in the specific heat of our superconducting sample La 2 CuO 4.11 is the absence of a clear magnetic contribution at the simultaneous ordering temperature of 42-43 K. Indeed, we identified a small anomaly due to the superconducting transition.	1
P069174506-CC.superconductors.tei.xml	However, we did not observe any anomaly associated with the simultaneous onset of the static incommensurate magnetic order neither in the absence nor in the presence of the applied field of up to 15 T. This could be due to one of the following reasons: a) the entropy recovered at the magnetic ordering temperature is quite small, as in the parent compound, 28 b) the entropy is significant but distributed over a broad temperature range.	0
P069174506-CC.superconductors.tei.xml	Therefore, we measured a deoxygenated (insulating) sample of La 2 CuO 4 to obtain the phonon contribution to the specific heat.	0
P069174506-CC.superconductors.tei.xml	The insulating sample has two contributions to the specific heat at the low temperatures studied, one from the phonons and one from magnons.	0
P069174506-CC.superconductors.tei.xml	The magnon contribution (C m ) for undoped La 2 CuO 4 was estimated from linear spin-wave theory for a 2D square lattice antiferro-	0
P069174506-CC.superconductors.tei.xml	Expansion of the rectangular region indicated in Fig. 5 (H c).	0
P069174506-CC.superconductors.tei.xml	The crossing point of these curves is a distinctive feature of vortex fluctuations.	0
P069174506-CC.superconductors.tei.xml	The characteristic temperature (T * ) and magnetization (M * ) are indicated.	0
P069174506-CC.superconductors.tei.xml	magnet to be 28 where k B is the Boltzmann constant.	0
P069174506-CC.superconductors.tei.xml	Taking J/k B = 1567 K, eq. (1) yields C m = 1.8 mJ/mol K at 40 K, a value that is four orders of magnitude less than the phonon contribution at that temperature (20 J/mol K), and well below the experimental resolution.	0
P069174506-CC.superconductors.tei.xml	We therefore can use the specific heat of the deoxygenated sample as a measure of the phonon contribution, leading to the plot of excess specific heat due to the doping shown in .	0
P069174506-CC.superconductors.tei.xml	Doping La 2 CuO 4 with oxygen leads to three effects which might contribute to the excess specific heat: (i) changes in the vibrational spectrum caused by excess oxygen; (ii) free carrier excitations; and (iii) changes in the spectrum of magnetic excitations.	0
P069174506-CC.superconductors.tei.xml	The staging of the interstitial oxygen is accompanied by a periodic reversal in the direction of the tilt of the CuO 6 octahedra along the c-axis.	0
P069174506-CC.superconductors.tei.xml	This will likely cause a small change in the phonon spectrum.	0
P069174506-CC.superconductors.tei.xml	However, such a difference would give rise to a change in the specific heat that is monotonic with increasing temperature, rather than the broad peak we observe.	0
P069174506-CC.superconductors.tei.xml	The broad peak is reminiscent of the Schottky anomaly for a system with a finite number of excited states, such as a spin-1 2 moment in a magnetic field.	0
P069174506-CC.superconductors.tei.xml	From the temperature of the peak we infer that, were such two-level systems responsible for the excess specific heat, the energy splitting of the two levels would be ∼ 7 meV. We cannot exclude the possibility that the interstitial oxygens have a two-level systems associated with it, however, we think it is more likely that the excess specific heat is associated with a disordered component of the spin system, as discussed below.	0
P069174506-CC.superconductors.tei.xml	The contribution to the specific heat from the free car-riers must be small.	0
P069174506-CC.superconductors.tei.xml	Indeed, above T c we use the BCS estimate γ=∆C/1.43 T c ≈ 6 mJ/mol K 2 , far less than that observed.	0
P069174506-CC.superconductors.tei.xml	In addition, as for any change in the phonon spectrum, free carriers are not expected to give a peak in the specific heat.	0
P069174506-CC.superconductors.tei.xml	We suggest, instead, that the excess specific heat shown in comes from a change in the spectrum of spin excitations resulting from the doping.	0
P069174506-CC.superconductors.tei.xml	The contribution of the spins to the specific heat in the 2D S= 1 2 square lattice Heisenberg AFM (Quantum Heisenberg Antiferromagnet QHA) become important at temperatures of order the in-plane exchange constant J. Monte-Carlo simulations of this model show that the heat capacity exhibits a broad peak at k B T ≃ 0.6 J .	0
P069174506-CC.superconductors.tei.xml	Since the excess specific heat reported here is observed at 50 K, ascribing the excess specific heat to that of a QHA would imply that J is suppressed from ∼ 135 meV to ∼ 7 meV by doping.	0
P069174506-CC.superconductors.tei.xml	However, this conclusion contradicts results from neutron scattering.	0
P069174506-CC.superconductors.tei.xml	The instantaneous magnetic correlation length, measured by integrating over all the energies up to ∼ 100 meV is almost constant as a function of temperature in the optimally-doped or slightly underdoped La 2−x Sr x CuO 4 .	0
P069174506-CC.superconductors.tei.xml	1 If J were in fact reduced by doping to 7 meV, then the correlation length would rise dramatically at low temperatures.	0
P069174506-CC.superconductors.tei.xml	Although the instantaneous correlation length has not been measured in oxygen-doped La 2 CuO 4+y , its magnetic dynamics is very similar to slightly underdoped LSCO.	0
P069174506-CC.superconductors.tei.xml	Furthermore, we have measured the widths in q-space of the magnetic fluctuation peaks associated with the SDW order and find no increase in their width up to ∼ 9 meV. This allows us to place a lower bound on J in the superconductor of 60 meV. We conclude that the excess specific heat is not described by the QHA with reduced J.	0
P069174506-CC.superconductors.tei.xml	Neutron scattering results show that the ordered moment below the SDW transition increases dramatically with the application of a magnetic field.	0
P069174506-CC.superconductors.tei.xml	9 However, the excess specific heat, aside from the small component resulting from superconductivity, does not depend on the applied field.	0
P069174506-CC.superconductors.tei.xml	This and the absence of any critical behavior convince us that the observed anomaly cannot be attributed only to the fluctuations of the ordered magnetic moment near the SDW phase transition.	0
P069174506-CC.superconductors.tei.xml	We would not expect such a contribution since the nearest-neighbor spin correlations are already established at much higher temperatures, and hence there would not be enough excess entropy at 50 K to observe experimentally.	0
P069174506-CC.superconductors.tei.xml	There is a connection between the excess specific heat and the frequency-dependent magnetic susceptibility χ ′′ (ω) measured with neutron scattering around the (π, π) point for slightly underdoped La 2−x Sr x CuO 4 .	0
P069174506-CC.superconductors.tei.xml	The latter shows a maximum as the energy transfer is lowered, at around 7 meV, before going to zero at lower energy.	0
P069174506-CC.superconductors.tei.xml	This maximum is most pronounced near the superconducting transition temperature.	0
P069174506-CC.superconductors.tei.xml	This behavior shows that there is an enhancement of the (π, π) spin fluctuations at ∼ 7 meV in La 2−x Sr x CuO 4 of similar hole density to the La 2 CuO 4.11 sample studied here.	0
P069174506-CC.superconductors.tei.xml	The suscep-tibility around (π, π) of La 2 CuO 4.11 does not show such a maximum, but rather is approximately constant at low energies.	1
P069174506-CC.superconductors.tei.xml	For the latter material χ ′′ (ω) is enhanced at low energies relative to that in La 2−x Sr x CuO 4 because of the magnons associated with the static long-range-ordered incommensurate SDW.	0
P069174506-CC.superconductors.tei.xml	However, muon measurements indicate that the local magnetic order is fully developed microscopically at only about 40% of the muon sites.	0
P069174506-CC.superconductors.tei.xml	The remaining 60% of the sample, which has a very small ordered moment, is likely to have spin excitations closely similar to those in La 2−x Sr x CuO 4 (x=0.14) and should exhibit the enhanced spin fluctuations at around 7 meV. We speculate, therefore, that the broad anomaly in the specific heat reflects the enhanced magnetic fluctuations coming from the disordered 2D spin-1 2 system.	0
P069174506-CC.superconductors.tei.xml	Naively, one expects the entropy associated with these fluctuations to be even smaller than the contribution from the moments that order below 42K.	0
P069174506-CC.superconductors.tei.xml	Consequently, the large enhancement of spin fluctuations observed in the experiments must the result of an interplay between charge and spin degrees of freedom.	0
P069174506-CC.superconductors.tei.xml	The relevant energy scale for the charge degrees of freedom is given by the superconducting transition temperature, T c = 43 K, close to the temperature at which the excess specific heat is observed.	0
P069174506-CC.superconductors.tei.xml	discuss the behavior of the magnetization and specific heat near the superconducting transition.	0
P069174506-CC.superconductors.tei.xml	Vortex fluctuations in high temperature superconductors have been observed in Bi 2 Sr 2 CaCu 2 O 8 , 19,20 YBa 2 Cu 3 O 7−δ 21,24 and La 2−x Sr x CuO 4 25,26 among others.	0
P069174506-CC.superconductors.tei.xml	Several theoretical studies, based on the Ginzburg-Landau (GL) free energy, explain the appearance of the crossing point T * where the magnetization M * is independent of the field.	0
P069174506-CC.superconductors.tei.xml	22,23 From the values of T * and M * we estimate the coherence length along the c-axis for the vortex fluctuations, using the expression in ref.	0
P069174506-CC.superconductors.tei.xml	22 and 23 where k B is the Boltzmann constant, Φ o is the flux quantum, l c the coherence length for the fluctuations, and the constant A is set to 1.	0
P069174506-CC.superconductors.tei.xml	In our case, the coherence length we find, l c ≈125Å,is almost 20 times the distance between planes (∼7Å), which suggests that the fluctuations in our system have 3D character.	0
P069174506-CC.superconductors.tei.xml	For comparison, the coherence length for La 2−x Sr x CuO 4 with a Sr content x=0.14 is l c ≈60Å, deducted from the data in ref. .	0
